Year,Date,Column1,Library Code,as_library_code,Catalog Title,Call Number,as_call_number_category,Circulation,Item Category
2023,6/20/2023,,TU,Tumwater,Cajon,INSTRUMENT CAJON,Musical Instrument,1,K-INSTRUM
2023,6/20/2023,,TU,Tumwater,Guiro Percussion Frog,INSTRUMENT FROG-GUIRO,Musical Instrument,1,K-INSTRUM
2023,6/20/2023,,AB,Aberdeen,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY ABERDEEN #03,iPad,1,I-LUO
2023,6/20/2023,,CE,Centralia,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY CENTRALIA #01,iPad,1,I-LUO
2023,6/20/2023,,HA,Hawks Prairie,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY HAWKS-PRAIRIE #05,iPad,1,I-LUO
2023,6/20/2023,,TU,Tumwater,"Kalimba (8-key), with soft case",INSTRUMENT KALIMBA +CASE,Musical Instrument,1,K-INSTRUM
2023,6/20/2023,,TU,Tumwater,Maracas,INSTRUMENT MARACAS,Musical Instrument,1,K-INSTRUM
2023,6/20/2023,,LA,Lacey,Measurement Backpack.,KIT EARLY-MATH MEASUREMENT-#03 BACKPACK,Math Backpack,1,B-EMATH
2023,6/20/2023,,SH,Shelton,Shapes Backpack.,KIT EARLY-MATH SHAPES-#04 BACKPACK,Math Backpack,1,B-EMATH
2023,6/20/2023,,WO,West Olympia,Stargazing Backpack,KIT STARGAZING BACKPACK,Stargazing Kit,1,B-STAR
2023,6/20/2023,,LA,Lacey,The Lincoln highway [Book Club Kit] /,BCK LINCOLN-HIGHWAY,Book Club Kit ,1,K-BCK
2023,6/20/2023,,TU,Tumwater,"Ukulele KA-B (Baritone), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,2,K-INSTRUM
2023,6/20/2023,,TU,Tumwater,"Ukulele MK-C (Concert), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,2,K-INSTRUM
2023,6/20/2023,,TU,Tumwater,"Ukulele MK-S, with case, booklet, tuner",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,2,K-INSTRUM
2023,6/20/2023,,TU,Tumwater,"Ukulele, with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,2,K-INSTRUM
2023,6/21/2023,,CH,Chehalis,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,6/21/2023,,CH,Chehalis,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,6/21/2023,,HA,Hawks Prairie,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,6/21/2023,,NA,Naselle,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,6/21/2023,,WO,West Olympia,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,6/21/2023,,NA,Naselle,Columbia River Maritime Museum Passes /,MUSEUM-PASS #01,Museum Pass,1,POLICY NOT FOUND
2023,6/21/2023,,NA,Naselle,Explore your forest! backpack,KIT-J EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,6/21/2023,,WI,Winlock,Explore your forest! backpack,KIT-J EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,6/21/2023,,CH,Chehalis,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY CHEHALIS #04,iPad,1,I-LUO
2023,6/21/2023,,NM,North Mason,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY NORTH-MASON #01,iPad,1,I-LUO
2023,6/21/2023,,YE,Yelm,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY YELM #01,iPad,1,I-LUO
2023,6/21/2023,,LA,Lacey,The midnight library [Book Club Kit] /,BCK MIDNIGHT-LIBRARY,Book Club Kit ,1,K-BCK
2023,6/21/2023,,TU,Tumwater,"Ukulele KA-B (Baritone), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,6/21/2023,,TU,Tumwater,"Ukulele MK-C (Concert), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,6/21/2023,,TU,Tumwater,"Ukulele MK-S, with case, booklet, tuner",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,6/21/2023,,TU,Tumwater,"Ukulele, with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,6/22/2023,,TU,Tumwater,Discover Plankton! Lendable Kit,KIT DISCOVER PLANKTON!,Plankton Kit,1,K-PLANKTON
2023,6/22/2023,,AB,Aberdeen,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY ABERDEEN #02,iPad,1,I-LUO
2023,6/22/2023,,AB,Aberdeen,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY ABERDEEN #05,iPad,1,I-LUO
2023,6/22/2023,,HA,Hawks Prairie,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY HAWKS-PRAIRIE #05,iPad,1,I-LUO
2023,6/22/2023,,NM,North Mason,Patterns Backpack.,KIT EARLY-MATH PATTERNS-#02 BACKPACK,Math Backpack,1,B-EMATH
2023,6/22/2023,,TU,Tumwater,"Ukulele KA-B (Baritone), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,6/22/2023,,TU,Tumwater,"Ukulele MK-C (Concert), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,6/22/2023,,TU,Tumwater,"Ukulele MK-S, with case, booklet, tuner",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,6/22/2023,,TU,Tumwater,"Ukulele, with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,6/23/2023,,CH,Chehalis,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,6/23/2023,,YE,Yelm,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,6/23/2023,,IL,Ilwaco,Columbia River Maritime Museum Passes /,MUSEUM-PASS #01,Museum Pass,1,POLICY NOT FOUND
2023,6/23/2023,,LA,Lacey,Explore your forest! backpack,KIT-J EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,6/24/2023,,SH,Shelton,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,6/24/2023,,TU,Tumwater,Cajon,INSTRUMENT CAJON,Musical Instrument,1,K-INSTRUM
2023,6/24/2023,,AB,Aberdeen,Code & Go Robot Mouse Activity Kit,KIT CODE-AND-GO #4 2020,Robot Kit,1,K-STEM
2023,6/24/2023,,AB,Aberdeen,Code-A-Pillar Kit,KIT CODE-A-PILL #2 2020,Code-a-pillar Kit,1,K-STEM
2023,6/24/2023,,RA,Raymond,Columbia River Maritime Museum Passes /,MUSEUM-PASS #01,Museum Pass,3,POLICY NOT FOUND
2023,6/24/2023,,AB,Aberdeen,Cubelets Curiosity Kit,KIT CUBELETS #2 2020,Cubelets Curiosity Kit,1,K-STEM
2023,6/24/2023,,LA,Lacey,Fishing Rod and Tackle Box,KIT TRL_512 FISHING ROD&TACKLE #3-LA,Fishing Kit,1,K-FISHING
2023,6/24/2023,,LA,Lacey,Fishing Rod and Tackle Box,KIT TRL_800 FISHING ROD&TACKLE #5-LA,Fishing Kit,1,K-FISHING
2023,6/24/2023,,TU,Tumwater,"Harp (19 strings), with soft case",INSTRUMENT HARP +CASE,Musical Instrument,1,K-INSTRUM
2023,6/24/2023,,TU,Tumwater,Violin,INSTRUMENT VIOLIN+CASE,Musical Instrument,1,K-INSTRUM
2023,6/24/2023,,AB,Aberdeen,Wonder Workshop Dot and Dash Robots Kit,KIT DOT-&-DASH #2 2020,Robot Kit,1,K-STEM
2023,6/25/2023,,HA,Hawks Prairie,The house in the Cerulean Sea [Book Club Kit] /,BCK HOUSE-IN-THE-CER,Book Club Kit ,1,K-BCK
2023,6/26/2023,,LA,Lacey,All the light we cannot see [Book Club Kit] /,BCK ALL-THE-LIGHT-WE,Book Club Kit ,1,K-BCK
2023,6/26/2023,,TU,Tumwater,"Dulcimer, with soft case",INSTRUMENT DULCIMER +CASE,Musical Instrument,1,K-INSTRUM
2023,6/26/2023,,LA,Lacey,Explore your forest! backpack,KIT-J EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,6/26/2023,,TU,Tumwater,Fishing Rod and Tackle Box,KIT TRL_795 FISHING ROD&TACKLE #4-TU,Fishing Kit,1,K-FISHING
2023,6/26/2023,,TU,Tumwater,"Guitar (3/4-size), with soft case",INSTRUMENT GUITAR +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,6/26/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #04,iPad,1,I-LUO
2023,6/26/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #05,iPad,1,I-LUO
2023,6/27/2023,,WE,Westport,Addition and Subtraction Backpack.,KIT EARLY-MATH ADD/SUBTRACT-#02 BACKPACK,Math Backpack,1,B-EMATH
2023,6/27/2023,,TU,Tumwater,Fishing Rod and Tackle Box,KIT TRL_078 FISHING ROD&TACKLE #5-TU,Fishing Kit,1,K-FISHING
2023,6/27/2023,,CE,Centralia,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY CENTRALIA #01,iPad,1,I-LUO
2023,6/27/2023,,HA,Hawks Prairie,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY HAWKS-PRAIRIE #05,iPad,1,I-LUO
2023,6/27/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #01,iPad,1,I-LUO
2023,6/27/2023,,SH,Shelton,Measurement Backpack.,KIT EARLY-MATH MEASUREMENT-#04 BACKPACK,Math Backpack,1,B-EMATH
2023,6/27/2023,,TU,Tumwater,Tambourine,INSTRUMENT TAMBOURINE,Musical Instrument,1,K-INSTRUM
2023,6/27/2023,,TU,Tumwater,"Tambourine, round",INSTRUMENT TAMBOURINE,Musical Instrument,1,K-INSTRUM
2023,6/28/2023,,HA,Hawks Prairie,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,6/28/2023,,OP,Ocean Park,Columbia River Maritime Museum Passes /,MUSEUM-PASS #01,Museum Pass,1,POLICY NOT FOUND
2023,6/28/2023,,IL,Ilwaco,Environmental Education backpack,KIT ENVIRONMENT BACKPACK,Nature Backpack,2,B-ENVIR
2023,6/28/2023,,IL,Ilwaco,Fishing Rod and Tackle Box,KIT TRL_109 FISHING ROD&TACKLE #1-IL,Fishing Kit,1,K-FISHING
2023,6/28/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #03,iPad,1,I-LUO
2023,6/28/2023,,LA,Lacey,Light therapy lamp,LIGHTTHERAPY KIT,Light Therapy Kit,1,K-LIGHTBOX
2023,6/28/2023,,OL,Olympia,Stargazing Backpack,KIT STARGAZING BACKPACK,Stargazing Kit,1,B-STAR
2023,6/29/2023,,HA,Hawks Prairie,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,2,B-WA
2023,6/29/2023,,MO,Unknown,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,6/29/2023,,TU,Tumwater,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,6/29/2023,,IL,Ilwaco,Columbia River Maritime Museum Passes /,MUSEUM-PASS #01,Museum Pass,1,POLICY NOT FOUND
2023,6/29/2023,,TU,Tumwater,Fishing Rod and Tackle Box,KIT TRL_449 FISHING ROD&TACKLE #3-TU,Fishing Kit,1,K-FISHING
2023,6/29/2023,,SA,Salkum,"Guitar, with soft case",INSTRUMENT GUITAR +CASE,Musical Instrument,1,K-INSTRUM
2023,6/29/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #05,iPad,1,I-LUO
2023,6/29/2023,,TU,Tumwater,Light therapy lamp,LIGHTTHERAPY KIT,Light Therapy Kit,1,K-LIGHTBOX
2023,6/29/2023,,AM,Amanda Park,Light therapy lamp,LIGHTTHERAPY KIT #1 AMANDA-PARK,Light Therapy Kit,1,K-LIGHTBOX
2023,6/29/2023,,NM,North Mason,The swimmers [book club kit] /,BCK SWIMMERS,Book Club Kit ,1,K-BCK
2023,6/30/2023,,EL,Elma,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,6/30/2023,,YE,Yelm,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,6/30/2023,,SB,South Bend,Columbia River Maritime Museum Passes /,MUSEUM-PASS #01,Museum Pass,1,POLICY NOT FOUND
2023,6/30/2023,,SB,South Bend,Columbia River Maritime Museum Passes /,MUSEUM-PASS #02,Museum Pass,1,POLICY NOT FOUND
2023,6/30/2023,,TU,Tumwater,Explore your forest! backpack,KIT-J EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,6/30/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #03,iPad,1,I-LUO
2023,7/1/2023,,TU,Tumwater,"Dulcimer, with soft case",INSTRUMENT DULCIMER +CASE,Musical Instrument,1,K-INSTRUM
2023,7/1/2023,,WO,West Olympia,Explore your forest! backpack,KIT-J EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,7/1/2023,,IL,Ilwaco,Fishing Rod and Tackle Box,KIT TRL_094 FISHING ROD&TACKLE #2-IL,Fishing Kit,1,K-FISHING
2023,7/1/2023,,CH,Chehalis,X-box Adaptive Controller and Adaptive Gaming Kit,KIT XBOX-ADAPT CONTROLLER #4,Accessibility Device,1,K-WATAP
2023,7/2/2023,,HA,Hawks Prairie,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,7/3/2023,,TU,Tumwater,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,7/3/2023,,TU,Tumwater,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,7/3/2023,,WO,West Olympia,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,7/3/2023,,TU,Tumwater,"Harp (19 strings), with soft case",INSTRUMENT HARP +CASE,Musical Instrument,1,K-INSTRUM
2023,7/3/2023,,AB,Aberdeen,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY ABERDEEN #01,iPad,1,I-LUO
2023,7/3/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #05,iPad,1,I-LUO
2023,7/5/2023,,LA,Lacey,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,7/5/2023,,TU,Tumwater,Bongos,INSTRUMENT BONGOS,Musical Instrument,1,K-INSTRUM
2023,7/5/2023,,AB,Aberdeen,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY ABERDEEN #03,iPad,1,I-LUO
2023,7/5/2023,,AB,Aberdeen,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY ABERDEEN #04,iPad,1,I-LUO
2023,7/5/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #01,iPad,1,I-LUO
2023,7/5/2023,,OL,Olympia,Shapes Backpack.,KIT EARLY-MATH SHAPES-#02 BACKPACK,Math Backpack,1,B-EMATH
2023,7/5/2023,,TU,Tumwater,"Ukulele KA-B (Baritone), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,7/5/2023,,TU,Tumwater,"Ukulele MK-C (Concert), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,7/5/2023,,TU,Tumwater,"Ukulele MK-S, with case, booklet, tuner",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,7/5/2023,,TU,Tumwater,"Ukulele, with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,7/5/2023,,OL,Olympia,West with giraffes [Book Club Kit] : a novel /,BCK WEST-WITH-GIRAFF,Book Club Kit ,1,K-BCK
2023,7/6/2023,,EL,Elma,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,7/6/2023,,WI,Winlock,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,7/6/2023,,TU,Tumwater,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,7/6/2023,,OL,Olympia,Discover Plankton! Lendable Kit,KIT DISCOVER PLANKTON!,Plankton Kit,1,K-PLANKTON
2023,7/6/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #05,iPad,1,I-LUO
2023,7/6/2023,,LA,Lacey,Patterns Backpack.,KIT EARLY-MATH PATTERNS-#01 BACKPACK,Math Backpack,1,B-EMATH
2023,7/6/2023,,HA,Hawks Prairie,The last thing he told me [Book Club Kit] : a novel /,BCK LAST-THING-HE-T,Book Club Kit ,1,K-BCK
2023,7/7/2023,,LA,Lacey,Discover Plankton! Lendable Kit,KIT DISCOVER PLANKTON!,Plankton Kit,1,K-PLANKTON
2023,7/7/2023,,CH,Chehalis,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY CHEHALIS #03,iPad,1,I-LUO
2023,7/7/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #02,iPad,1,I-LUO
2023,7/7/2023,,SH,Shelton,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY SHELTON #04,iPad,1,I-LUO
2023,7/7/2023,,TU,Tumwater,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY TUMWATER #02,iPad,1,I-LUO
2023,7/8/2023,,LA,Lacey,Counting Backpack.,KIT EARLY-MATH COUNTING-#03 BACKPACK,Math Backpack,1,B-EMATH
2023,7/8/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #05,iPad,1,I-LUO
2023,7/8/2023,,SH,Shelton,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY SHELTON #04,iPad,2,I-LUO
2023,7/8/2023,,WI,Winlock,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY WINLOCK #02,iPad,1,I-LUO
2023,7/8/2023,,TU,Tumwater,"Ukulele KA-B (Baritone), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,7/8/2023,,TU,Tumwater,"Ukulele MK-C (Concert), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,7/8/2023,,TU,Tumwater,"Ukulele MK-S, with case, booklet, tuner",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,7/8/2023,,TU,Tumwater,"Ukulele, with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,7/10/2023,,OL,Olympia,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,7/10/2023,,TU,Tumwater,Guiro Percussion Frog,INSTRUMENT FROG-GUIRO,Musical Instrument,1,K-INSTRUM
2023,7/10/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #05,iPad,1,I-LUO
2023,7/10/2023,,HA,Hawks Prairie,Light therapy lamp,LIGHTTHERAPY KIT,Light Therapy Kit,1,K-LIGHTBOX
2023,7/10/2023,,TU,Tumwater,Maracas,INSTRUMENT MARACAS,Musical Instrument,1,K-INSTRUM
2023,7/10/2023,,TU,Tumwater,Sleigh bells,INSTRUMENT SLEIGH-BELLS,Musical Instrument,1,K-INSTRUM
2023,7/10/2023,,TU,Tumwater,"Ukulele KA-B (Baritone), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,3,K-INSTRUM
2023,7/10/2023,,TU,Tumwater,"Ukulele MK-C (Concert), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,3,K-INSTRUM
2023,7/10/2023,,TU,Tumwater,"Ukulele MK-S, with case, booklet, tuner",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,3,K-INSTRUM
2023,7/10/2023,,TU,Tumwater,"Ukulele, with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,3,K-INSTRUM
2023,7/11/2023,,HO,Hoquiam,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,7/11/2023,,YE,Yelm,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,7/11/2023,,LA,Lacey,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,7/11/2023,,TU,Tumwater,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,7/11/2023,,IL,Ilwaco,Columbia River Maritime Museum Passes /,MUSEUM-PASS #01,Museum Pass,1,POLICY NOT FOUND
2023,7/11/2023,,OP,Ocean Park,Columbia River Maritime Museum Passes /,MUSEUM-PASS #02,Museum Pass,1,POLICY NOT FOUND
2023,7/11/2023,,OL,Olympia,Explore your forest! backpack,KIT-J EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,7/11/2023,,HA,Hawks Prairie,Fishing Rod and Tackle Box,KIT TRL_570 FISHING ROD&TACKLE #2-HA,Fishing Kit,1,K-FISHING
2023,7/11/2023,,LA,Lacey,Fishing Rod and Tackle Box,KIT TRL_570 FISHING ROD&TACKLE #2-HA,Fishing Kit,1,K-FISHING
2023,7/11/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #03,iPad,1,I-LUO
2023,7/11/2023,,TU,Tumwater,"Kalimba (8-key), with soft case",INSTRUMENT KALIMBA +CASE,Musical Instrument,1,K-INSTRUM
2023,7/11/2023,,OL,Olympia,Pachinko [Book Club Kit] /,BCK PACHINKO,Book Club Kit ,1,K-BCK
2023,7/11/2023,,TU,Tumwater,Stargazing Backpack,KIT STARGAZING BACKPACK,Stargazing Kit,1,B-STAR
2023,7/11/2023,,OL,Olympia,The four winds [Book Club Kit] /,BCK FOUR-WINDS,Book Club Kit ,1,K-BCK
2023,7/11/2023,,AB,Aberdeen,Wonder Workshop Dot and Dash Robots Kit,KIT DOT-&-DASH #3 2020,Robot Kit,1,K-STEM
2023,7/12/2023,,RA,Raymond,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,7/12/2023,,TU,Tumwater,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,7/12/2023,,TU,Tumwater,Cajon,INSTRUMENT CAJON,Musical Instrument,1,K-INSTRUM
2023,7/12/2023,,HA,Hawks Prairie,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,7/12/2023,,LA,Lacey,Checkout Washington! Adventure Pack,KIT CHECKOUT WASHINGTON PACK,Checkout WA Pack ,1,B-WA
2023,7/12/2023,,NA,Naselle,Columbia River Maritime Museum Passes /,MUSEUM-PASS #01,Museum Pass,1,POLICY NOT FOUND
2023,7/12/2023,,WE,Westport,Counting Backpack.,KIT EARLY-MATH COUNTING-#02 BACKPACK,Math Backpack,1,B-EMATH
2023,7/12/2023,,CH,Chehalis,Explore your forest! backpack,KIT-J EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,7/12/2023,,CE,Centralia,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY CENTRALIA #01,iPad,1,I-LUO
2023,7/12/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #05,iPad,1,I-LUO
2023,7/12/2023,,TU,Tumwater,Tambourine,INSTRUMENT TAMBOURINE,Musical Instrument,1,K-INSTRUM
2023,7/12/2023,,TU,Tumwater,"Tambourine, round",INSTRUMENT TAMBOURINE,Musical Instrument,1,K-INSTRUM
2023,7/12/2023,,TU,Tumwater,"Ukulele KA-B (Baritone), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,7/12/2023,,TU,Tumwater,"Ukulele MK-C (Concert), with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,7/12/2023,,TU,Tumwater,"Ukulele MK-S, with case, booklet, tuner",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,7/12/2023,,TU,Tumwater,"Ukulele, with soft case",INSTRUMENT UKULELE +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,7/13/2023,,LA,Lacey,Anxious people [Book Club Kit] : a novel /,BCK ANXIOUS-PEOPLE,Book Club Kit ,1,K-BCK
2023,7/13/2023,,TU,Tumwater,"Banjo (Fretless), with soft case",INSTRUMENT BANJO +CASE +TUNER,Musical Instrument,1,K-INSTRUM
2023,7/13/2023,,MC,McCleary,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,7/13/2023,,YE,Yelm,Birding Backpack,KIT BIRDING BACKPACK,Nature Backpack,1,B-BIRDING
2023,7/13/2023,,RA,Raymond,Columbia River Maritime Museum Passes /,MUSEUM-PASS #02,Museum Pass,1,POLICY NOT FOUND
2023,7/13/2023,,IL,Ilwaco,Fishing Rod and Tackle Box,KIT TRL_109 FISHING ROD&TACKLE #1-IL,Fishing Kit,1,K-FISHING
2023,7/13/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #03,iPad,1,I-LUO
2023,7/13/2023,,TU,Tumwater,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY TUMWATER #02,iPad,1,I-LUO
2023,7/13/2023,,SA,Salkum,Knit and Crochet Kit,KIT KNIT-AND-CROCHET,Craft Kit,1,K-KITS
2023,7/14/2023,,NA,Naselle,Columbia River Maritime Museum Passes /,MUSEUM-PASS #02,Museum Pass,1,POLICY NOT FOUND
2023,7/14/2023,,OK,Oakville,Explore your forest! backpack,KIT-J EXPLORE-YOUR FOREST BACKPACK,Nature Backpack,1,B-HIKING
2023,7/14/2023,,TU,Tumwater,Guitalele,INSTRUMENT GUITALELE +BAG,Musical Instrument,1,K-INSTRUM
2023,7/14/2023,,LA,Lacey,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY LACEY #04,iPad,1,I-LUO
2023,7/14/2023,,SH,Shelton,iPad for Library Use Only,IPAD LIBRARY-USE-ONLY SHELTON #04,iPad,1,I-LUO
2023,7/14/2023,,LA,Lacey,Steady write pen,KIT WATAP READ/WRITE #1,Accessibility Device,1,K-WATAP
2023,7/14/2023,,TU,Tumwater,Tambourine,INSTRUMENT TAMBOURINE,Musical Instrument,1,K-INSTRUM
2023,7/14/2023,,TU,Tumwater,"Tambourine, round",INSTRUMENT TAMBOURINE,Musical Instrument,1,K-INSTRUM
